CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer_name,from,until,null,PRICE         
17,2111713000000,ΤΥΡΙ ΕΛΑΦΡΥ ΠΛΑΓΙΑ ΦΡΑΤΖ.ΕΙΣ.(ΚΙΛΟ)HELL.FARMS,7.69,7.69,283594.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,Synka,24-07-2024,30-07-2024,,
18,5203278048117,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΤΟΜΑΤΟΧΥΜΟΣ 500ΓΡ,0.59,1.18,279439.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,Synka,24-07-2024,30-07-2024,,
18,5201066171771,ΚΥΚΝΟΣ ΤΟΜΑΤΙΝΟ ΕΛ.ΣΥΜ.ΧΥΜ.7% 500ΓΡ,0.79,1.58,77291.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,Synka,24-07-2024,30-07-2024,,
19,5203683100271,ΑΥΓΑ LARGE 63-73ΓΡ.6ΑΔΑ ΧΑΡ.ΘΗΚ(ΛΑΔΑΚΗ),1.71,0.29,63324.jpg,0,Αυγά,τμχ,,Synka,24-07-2024,30-07-2024,,
20,5201106272765,ΦΑΣΤ SOFT ΜΑΡΓΑΡΙΝΗ 220ΓΡ,1.09,5.45,283132.jpg,0,Μαργαρίνες,kg,,Synka,24-07-2024,30-07-2024,,
21,5200405500418,CRETA ELEON ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ PET 5L.,57.43,11.49,242933.jpg,0,Παρθένο Ελαιόλαδο,lt,,Synka,24-07-2024,30-07-2024,,
22,5203275010834,MR GRAND ΗΛΙΕΛΑΙΟ 5L ,8.45,1.69,279487.jpg,1,Ηλιέλαιο,lt,,Synka,24-07-2024,30-07-2024,,
23,5203278015447,MR GRAND ΑΡΑΚΑΣ 450ΓΡ,1.26,2.80,280147.jpg,1,Λαχανικά Κατεψυγμένα,kg,,Synka,24-07-2024,30-07-2024,,
23,5203278015430,MR GRAND ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓ.450ΓΡ,1.26,2.80,280150.jpg,1,Λαχανικά Κατεψυγμένα,kg,,Synka,24-07-2024,30-07-2024,,
23,5201262221775,ΜΠ.ΣΤΑΘΗ ΑΡΑΚΑΣ 420ΓΡ,2.13,5.07,281477.jpg,0,Λαχανικά Κατεψυγμένα,kg,,Synka,24-07-2024,30-07-2024,,
23,5201262221799,ΜΠ.ΣΤΑΘΗ ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓ.420ΓΡ,1.98,4.71,281479.jpg,0,Λαχανικά Κατεψυγμένα,kg,,Synka,24-07-2024,30-07-2024,,
24,5200120912039,ΖΑΧΑΡΗ 1 ΚΙΛΟΥ ROYAL SUGAR Ε.Ε,0.85,0.85,207585.jpg,0,Λευκή Ζάχαρη,kg,,Synka,24-07-2024,30-07-2024,,
24,5206558099120,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUGARTIA 1K.EE ,0.85,0.85,283306.jpg,0,Λευκή Ζάχαρη,kg,,Synka,24-07-2024,30-07-2024,,
25,5201002000271,ΓΙΩΤΗΣ ΜΠΙΣΚΟΤΟΚΡΕΜΑ 300ΓΡ,4.21,14.03,58095.jpg,0,Κρέμες για βρέφη,kg,,Synka,24-07-2024,30-07-2024,,
26,5900852056338,ΑΠΤΑΜΙΛ ΙΙ 400ΓΡ/12,9.00,22.50,276364.jpg,0,Γάλα για βρέφη,kg,,Synka,24-07-2024,30-07-2024,,
27,5203278015669,MR GRAND ΚΑΦΕΣ ΕΛΛΗΝ.ΠΡΑΣΙΝΟΣ 192ΓΡ,2.09,10.89,276683.jpg,1,Ελληνικός Καφές,kg,,Synka,24-07-2024,30-07-2024,,
27,5203778000028,ΚΑΦΕΣ ΕΛΛΗΝ.ΠΑΡΑΔ.ΑΡΧΟΝΤΑΚΗ 192ΓΡ,3.52,18.33,61893.jpg,0,Ελληνικός Καφές,kg,,Synka,24-07-2024,30-07-2024,,
28,5203278013986,MR GRAND ΚΑΦΕΣ ΣΤΙΓΜ. 200ΓΡ,4.79,23.95,276680.jpg,1,Στιγμιαίος Καφές,kg,,Synka,24-07-2024,30-07-2024,,
29,5203278024159,MR GRAND ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250ΓΡ,3.56,14.24,279013.jpg,1,Γαλλικός Καφές,kg,,Synka,24-07-2024,30-07-2024,,
30,5203155432169,FREEVIA ΕΠΙΤΡ.ΓΛΥΚΑΝΤ.ΣΕ ΣΚ.ΜΕ ΣΤΕΒΙΑ 40STICKS+10ΔΩΡΟ,2.32,0.05,290302.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,diabetes,Synka,24-07-2024,30-07-2024,,
32,5203278015751,MR GRAND ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.09,2.18,279463.jpg,1,Φακές,kg,,Synka,24-07-2024,30-07-2024,,
32,5201237203263,ΩΜΕΓΑ SPEC.ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,1.80,3.60,140408.jpg,0,Φακές,kg,,Synka,24-07-2024,30-07-2024,,
33,5203278025590,MR GRAND Φ.ΧΥΜ.ΠΟΡΤΟΚΑΛΙ 1L,0.99,0.99,278821.jpg,1,Χυμός Πορτοκάλι,lt,,Synka,24-07-2024,30-07-2024,,
35,5201395160347,DIXAN GEL ΔΥΝΑΜΗ ΦΡΕΣΚΑΔΑΣ 36Μ(1.62L) ,5.84,0.16,284383.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,Synka,24-07-2024,30-07-2024,,
35,5201395160446,DIXAN GEL ΦΡΕΣΚ.ΑΝΟΙΞΗΣ 36Μ(1.62L) ,5.84,0.16,284382.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,Synka,24-07-2024,30-07-2024,,
35,5201395160248,DIXAN GEL ΦΡΕΣΚ.ΩΚΕΑΝΟΥ 36Μ(1.62L) ,5.84,0.16,284381.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,Synka,24-07-2024,30-07-2024,,
36,5203278039221,MR GRAND ΥΓΡΟ ΚΑΘΑΡ.ΑΝΘΗ ΑΝΟΙΞΗΣ 2L ,1.98,0.99,279546.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Synka,24-07-2024,30-07-2024,,
36,5203278039214,MR GRAND ΥΓΡΟ ΚΑΘΑΡ.ΑΓΡΙΑ ΛΟΥΛΟΥΔΙΑ 2L ,1.98,0.99,279545.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Synka,24-07-2024,30-07-2024,,
37,5203278056853,MR GRAND ΠΙΑΤ.LEMON FRESH 500ML ,0.93,1.86,286286.jpg,1,Απορρυπαντικά Πιάτων,lt,,Synka,24-07-2024,30-07-2024,,
37,5203278056860,MR GRAND ΠΙΑΤ.ORANGE FRESH 500ML ,0.93,1.86,286287.jpg,1,Απορρυπαντικά Πιάτων,lt,,Synka,24-07-2024,30-07-2024,,
37,5203278056907,MR GRAND ΠΙΑΤ.PROFESSIONAL 4L ,3.65,0.91,280796.jpg,1,Απορρυπαντικά Πιάτων,lt,,Synka,24-07-2024,30-07-2024,,
38,5203278055993,MR GRAND Ρ.ΚΟΥΖ.ΛΕΥΚΟ 2Φ.650ΓΡ,1.99,3.06,279368.jpg,1,Χαρτί Κουζίνας,kg,,Synka,24-07-2024,30-07-2024,,
38,5200251192119,SOFTEX Ρ.Κ PRO ECO 2Φ 450ΓΡ,1.88,4.18,288980.jpg,0,Χαρτί Κουζίνας,kg,,Synka,24-07-2024,30-07-2024,,
39,8714789662046,COLGATE ΟΔ/ΜΑ SENSAT.WH.75ML 2T.T.ΣΟΚ,2.30,15.33,167075.jpg,0,Οδοντόκρεμα,kg,,Synka,24-07-2024,30-07-2024,,
40,5203278024555,MR GRAND Χ.ΥΓ.8ΑΡΙ ΓΚΟΦΡΕ 2Φ.600ΓΡ,2.29,3.82,279351.jpg,1,Χαρτί Υγείας,τμχ,,Synka,24-07-2024,30-07-2024,,
41,5201263006340,EVERYDAY HD UL.PL.NORMAL ECON.18T,2.14,0.12,171761.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,Synka,24-07-2024,30-07-2024,,
41,5201263006357,EVERYDAY HD UL.PL.SUPER ECON.18T,2.14,0.12,171762.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,Synka,24-07-2024,30-07-2024,,
41,5201263006364,EVERYDAY HD UL.PL.MAXI NIGHT ECON.18T,2.14,0.12,171763.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,Synka,24-07-2024,30-07-2024,,
42,5203278043013,MR GRAND ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,1.09,2.18,278982.jpg,1,Προϊόντα Βρώμης,kg,diabetes,Synka,24-07-2024,30-07-2024,,
43,5201143149242,SYOSS ΣΑΜΠ.REPAIR 750ML (ΞΗΡΑ/ΤΑΛ.),3.91,5.21,151648.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
43,5201143149259,SYOSS ΣΑΜΠ.COLOR 750ML(ΒΑΜΜ/ΑΝΤΑΥΓ),3.91,5.21,151649.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
43,5201143149266,SYOSS ΣΑΜΠ.VOLUME 750ML(ΛΕΠΤΑ/ΑΔΥΝΑΜΑ),3.91,5.21,151650.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
43,5201143725606,SYOSS ΣΑΜΠ.KERATIN 750ML ,3.91,5.21,189165.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
43,5201143728485,SYOSS ΣΑΜΠ.RENEW 7 750ML ,3.91,5.21,205730.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
43,5201143733182,SYOSS ΣΑΜΠ.SALONPLEX 750ML ,3.91,5.21,225328.jpg,0,Σαμπουάν,lt,,Synka,24-07-2024,30-07-2024,,
44,5201720030086,ΑΒΕΑ ΣΑΠ.ΥΓΕΙΑ (ΑΓΝΟ) 125ΓΡ ,0.59,4.72,5505.jpg,0,Σαπούνι Στερεό,kg,,Synka,24-07-2024,30-07-2024,,
45,5201263865114,SANI ΕΠ.ΑΚΡ.LADY SENS.EXTRA 16T.86511,3.66,0.23,246248.jpg,0,Πάνες Ακράτειας,τμχ,,Synka,24-07-2024,30-07-2024,,
45,5201263086618,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ.N2 MED 14T,7.68,0.55,183277.jpg,0,Πάνες Ακράτειας,τμχ,,Synka,24-07-2024,30-07-2024,,
45,5201263086625,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ Ν3 LARGE 14Τ,8.99,0.64,183278.jpg,0,Πάνες Ακράτειας,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263082573,BABYLINO SENS.ECON.N.3 4-9K.56T.8257 ,10.00,0.18,166260.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263082580,BABYLINO SENS.ECON.N.4 8-13K.50T,10.00,0.20,166261.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263082597,BABYLINO SENS.ECON.N.4+ 10-15K.46T,10.00,0.22,166262.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263082603,BABYLINO SENS.ECON.N.5 11-16K.44T,10.00,0.23,166263.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263082634,BABYLINO SENS.ECON.N.5+ 12-17K.42T,10.00,0.24,204390.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263826405,BABYLINO SENS.ECON.N.7 15+K.36T,9.49,0.26,279649.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
46,5201263826108,BABYLINO SENS.ECON.N.6 13-18K 38T.,9.53,0.25,279601.jpg,0,Πάνες για Μωρά,τμχ,,Synka,24-07-2024,30-07-2024,,
47,5201263078132,BABY CARE ΜΩΡΟΠ.FOR ALL ΑΝΤΑΛ.54ΤΕΜ.2+1ΔΩΡΟ,2.97,0.02,283329.jpg,0,Μωρομάντηλα,τμχ,,Synka,24-07-2024,30-07-2024,,
47,5201263078125,BABY CARE ΜΩΡΟΠ.CALMING 63Τ.2+1ΔΩΡΟ,2.95,0.02,283327.jpg,0,Μωρομάντηλα,τμχ,,Synka,24-07-2024,30-07-2024,,
48,5201410220056,SEPTONA BABY ΣΑΜΠ&ΑΦΡΟΛ.ΒΑΛΣ&ΑΛΟΗ 500ML,2.78,5.56,193376.jpg,0,Σαμπουάν για Μωρά,lt,,Synka,24-07-2024,30-07-2024,,
48,5201410220063,SEPTONA BABY ΣΑΜΠ&ΑΦΡΟΛ.ΒΑΛΣ&ΛΕΒΑΝ.500ML,2.78,5.56,193377.jpg,0,Σαμπουάν για Μωρά,lt,,Synka,24-07-2024,30-07-2024,,
49,5203278016482,MR GRAND ΣΚΥΛΟΤΡΟΦΗ ΚΥΝΗΓΙ 1250ΓΡ,1.54,1.23,278992.jpg,1,Τροφή για Σκύλους,kg,,Synka,24-07-2024,30-07-2024,,
50,5203278016406,MR GRAND ΓΑΤΟΤΡΟΦΗ ΑΡΝΙ/ΣΥΚΩΤΙ 405ΓΡ,,0.62,1.53,279374.jpg,Τροφή για γάτες,kg,,Synka,24-07-2024,30-07-2024,['1'],
51,5201272216389,ΑΛΕΥΡΙ ΟΛ.ΧΡΗΣΗΣ ΜΥΛΟΙ ΚΡΗΤΗΣ 1Κ-0.50Ε,0.94,0.94,288510.jpg,0,Αλεύρι,kg,,Synka,24-07-2024,30-07-2024,,
51,5203278040326,MR.GRAND ΑΛΕΥΡΙ 1Κ ΓΟΧ Τ70% ,0.70,0.70,287259.jpg,1,Αλεύρι,kg,,Synka,24-07-2024,30-07-2024,,
52,2112027000000,ΜΟΣΧΑΡΙ ΓΑΛΑΚΤΟΣ ΕΛΛΗΝΙΚΟ M/O ΝΩΠΟ,10.98,10.98,6184.jpg,0,Μοσχάρι,kg,,Synka,24-07-2024,30-07-2024,,
53,2110514000000,ΠΑΡΙΖΑ Θ/Γ ΒΡΑΣΤΗ ΧΩΡ.ΓΛΟΥΤ.10X10,4.80,4.80,148394.jpg,0,Πάριζα,kg,,Synka,24-07-2024,30-07-2024,,
54,5201037508452,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΠΛΗΡΕΣ 1L,1.67,1.67,245851.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,Synka,24-07-2024,30-07-2024,,
55,5201037508469,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΕΛΑΦΡΥ 1L,1.67,1.67,245853.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,Synka,24-07-2024,30-07-2024,,
56,2111240000000,ΛΕΥΚΟ ΤΥΡΙ ΑΓΕΛ.(ΚΙΛΟ) ΤΡΙΚΑΛΩΝ ΦΑΡΜΑ,6.40,6.40,222288.jpg,0,Λευκό τυρί,kg,,Synka,24-07-2024,30-07-2024,,
56,5201704051458,ΚΟΛΙΟΣ ΑΓΕΛΑΔΙΝΟ 100% ΣΥΣΚ.200ΓΡ,1.46,7.30,241579.jpg,0,Λευκό τυρί,kg,,Synka,24-07-2024,30-07-2024,,
57,5203278015737,MR GRAND ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.25,2.50,279461.jpg,1,Φασόλια,kg,,Synka,24-07-2024,30-07-2024,,
57,5201237203249,ΩΜΕΓΑ SPEC.ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣ.500ΓΡ,2.05,4.10,141505.jpg,0,Φασόλια,kg,,Synka,24-07-2024,30-07-2024,,
58,5203278015768,MR GRAND ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ 500ΓΡ,1.69,3.38,279464.jpg,1,Ρεβύθια,kg,,Synka,24-07-2024,30-07-2024,,
58,5201237203270,ΩΜΕΓΑ SPEC.ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,1.97,3.94,125938.jpg,0,Ρεβύθια,kg,,Synka,24-07-2024,30-07-2024,,
1,5200315716107,ΟΜΟΣΠΟΝΔΙΑ Ρύζι Καρολίνα 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.04,2.08,ryziomospondia.jpg,0,Ρύζι,Kg,,Wolt Market,24-07-2024,30-07-2024,,
2,5201004059239,Παπαδοπούλου Γεύση2 Ψωμί Τοστ Σίτου 325 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),0.86,2.65,psomipapad.jpg,0,Ψωμί για Tοστ,Kg,,Wolt Market,24-07-2024,30-07-2024,,
3,5203476000122,Γατίδης Χειροποίητο Χωριάτικο Ψωμί 350 g (ΘΕΣΣΑΛΟΝΙΚΗ),1.10,3.14,psomigatidis.jpg,0,Ψωμί Φραντζόλα,Kg,,Wolt Market,24-07-2024,30-07-2024,,
3,5214000155065,Σόβολος Σπαρτιάτικο Καρβέλι σε Φέτες 700 g (ΑΘΗΝΑ),3.89,5.59,psomisovolos.jpg,0,Ψωμί Φραντζόλα,Kg,,Wolt Market,24-07-2024,30-07-2024,,
3,5201004066930,Παπαδοπούλου Ψωμί Γερμανικού Τύπου Πολύσπορο 500 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.49,4.98,psomipapadop.jpg,0,Ψωμί Φραντζόλα,Kg,,Wolt Market,24-07-2024,30-07-2024,,
4,5201004057464,Παπαδοπούλου Φρυγανιές Σταρένιες 127.5x4 g (3+1 Δώρο),1.97,3.86,fryganiespap.jpg,0,Φρυγανιές,Kg,,Wolt Market,24-07-2024,30-07-2024,,
5,5200315706009,ΟΜΙΚΡΟΝ Σπαγγέτι Νο6 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),0.73,1.46,makaroniaomikron.jpg,0,Μακαρόνια Νο 6,Kg,,Wolt Market,24-07-2024,30-07-2024,,
6,,Φάρμα Ελασσόνας Χοιρινή Μπριζολοπανσέτα Μερδ/νη Νωπή σε Δισκάκι ~500g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),6.30,12.60,FarmElassonas.jpg,0,Νωπό Χοιρινό,Kg,,Wolt Market,24-07-2024,30-07-2024,,
6,5202546100199,ΝΙΤΣΙΑΚΟΣ Χοιρινή Μπριζόλα Με Οστό 700 g (ΠΑΤΡΑ),6.30,9.00,nitsiakmpriz.jpg,0,Νωπό Χοιρινό,Kg,,Wolt Market,24-07-2024,30-07-2024,,
7,5202884001202,Πίνδος Κοπανάκι 600 g (-25%) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),5.99,9.98,kopanaki.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Wolt Market,24-07-2024,30-07-2024,,
8,5200374700895,Κρήτης Γεύσεις Γαλοπούλα Καπνιστή σε Φέτες 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),4.49,6.90,kritisgalop.jpg,0,Γαλοπούλα,Kg,,Wolt Market,24-07-2024,30-07-2024,,
9,9008695421323,Captain Iglo Fish Sticks Κατεψυγμένα 15 τμχ 420 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),7.03,16.74,psaricapt.jpg,0,Ψάρια Κατεψυγμένα,Kg,,Wolt Market,24-07-2024,30-07-2024,,
10,5201037508919,ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Πλήρες 3 5% 2 l (ΑΘΗΝΑ ΠΑΤΡΑ),3.80,1.80,galadeltaplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Wolt Market,24-07-2024,30-07-2024,,
10,5201083010367,Μεβγάλ Φρέσκο Γάλα 3 5% 1 l (ΘΕΣΣΑΛΟΝΙΚΗ),1.55,1.55,galamevgalplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Wolt Market,24-07-2024,30-07-2024,,
11,5201037508926,ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Ελαφρύ 1 5% 2 l (ΑΘΗΝΑ ΠΑΤΡΑ),3.60,1.80,galadeltael.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Wolt Market,24-07-2024,30-07-2024,,
11,5201083010169,Μεβγάλ Φρέσκο Γάλα Ελαφρύ 1.5% 1 l (ΘΕΣΣΑΛΟΝΙΚΗ),1.55,1.55,galamevgalel.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Wolt Market,24-07-2024,30-07-2024,,
12,8716200615129,ΝΟΥΝΟΥ Εβαπορέ Γάλα Light 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.36,3.40,galanounou.jpg,0,Γάλα Εβαπορέ,lt,,Wolt Market,24-07-2024,30-07-2024,,
13,5202234160702,Κρι Κρι Αγελάδος 3 9% Λιπαρά 200 g (2+1 Δώρο) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.20,3.67,giaourtimple.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Wolt Market,24-07-2024,30-07-2024,,
14,5202234160719,Κρι Κρι Αγελάδος 2% Λιπαρά 200gr (2+1 Δώρο) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.20,3.67,giaourtiprasino.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Wolt Market,24-07-2024,30-07-2024,,
15,5201415201630,Ήπειρος Φέτα Π.Ο.Π. 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),5.54,13.85,fetapop.jpg,0,Τυρί Φέτα,kg,,Wolt Market,24-07-2024,30-07-2024,,
16,5201415201180,Adoro Gouda σε Φέτες 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.30,11.50,tyrigouda.jpg,0,Τυρί Γκούντα,kg,,Wolt Market,24-07-2024,30-07-2024,,
17,5201415201715,Ήπειρος Τυρί Ελαφρύ Σε Άλμη 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),5.99,14.98,tyriel.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,Wolt Market,24-07-2024,30-07-2024,,
18,5201066171771,Kyknos Χυμός Τομάτας Χάρτινη Συσκευασία 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.03,2.06,tomatakyknos.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,Wolt Market,24-07-2024,30-07-2024,,
19,5202558010103,Τσακίρης Αυγά 10άδα Μεγάλα 63-73 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),3.99,0.40,avgatsak.jpg,0,Αυγά,τμχ,,Wolt Market,24-07-2024,30-07-2024,,
20,5208069003191,Βιτάμ Soft 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.59,7.95,margarinivitam.jpg,0,Μαργαρίνες,kg,,Wolt Market,24-07-2024,30-07-2024,,
21,5201330220099,Χρυσελιά Κλασικό Ελαιόλαδο 1 l (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),12.85,10.96,elaioladoxrys.jpg,0,Παρθένο Ελαιόλαδο,lt,,Wolt Market,24-07-2024,30-07-2024,,
22,5208069001319,Sol Ηλιέλαιο 1 l (-0.70€) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),4.22,4.22,ilielaiosol.jpg,0,Ηλιέλαιο,lt,,Wolt Market,24-07-2024,30-07-2024,,
23,5205810522024,Alterra Σπανάκι Φύλλο Κομμένο ΚΤΨ 450 g,3.14,6.98,spanakialterra.jpg,0,Λαχανικά Κατεψυγμένα,kg,,Wolt Market,24-07-2024,30-07-2024,,
23,5201262111540,Μπάρμπα Στάθης Ας Μαγειρέψουμε Φασολάκια Στρογγυλά Λαδερά 1 kg (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),6.04,6.04,fasolbarba.jpg,0,Λαχανικά Κατεψυγμένα,kg,,Wolt Market,24-07-2024,30-07-2024,,
24,5200120912039,Royal Ζάχαρη Λευκή Κρυσταλική Εισαγωγής 1 kg (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.23,1.24,zaxariroyal.jpg,0,Λευκή Ζάχαρη,kg,,Wolt Market,24-07-2024,30-07-2024,,
25,8716200767637,NOYNOY Φαρίν Λακτέ (από 6 Μηνών) 300 g (-0.20€),3.60,12.00,kremagiotis.jpg,0,Κρέμες για βρέφη,kg,,Wolt Market,24-07-2024,30-07-2024,,
26,5202178084959,Όλυμπος Μεγαλώνω Παιδικό Ρόφημα Γάλακτος 1 l (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.48,2.48,paidikogala.jpg,0,Γάλα για βρέφη,kg,,Wolt Market,24-07-2024,30-07-2024,,
27,5201530014436,Bravo Ελληνικός Καφές Καφεκοπτείο 157 g,3.38,19.04,bravokafes.jpg,0,Ελληνικός Καφές,kg,,Wolt Market,24-07-2024,30-07-2024,,
28,8711000531495,Jacobs Στιγμιαίος Καφές 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),8.41,42.05,stigmieoskafesjakobs.jpg,0,Στιγμιαίος Καφές,kg,,Wolt Market,24-07-2024,30-07-2024,,
29,5205800002864,Dimello Καφές Φίλτρου Mild Αλεσμένος 250 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),6.00,24.00,kafesfiltroumilddimello.jpg,0,Γαλλικός Καφές,kg,,Wolt Market,24-07-2024,30-07-2024,,
30,5212002206112,Alta Gusto Φρουκτόζη 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.42,6.05,frouktalta.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,diabetes,Wolt Market,24-07-2024,30-07-2024,,
32,5201399011270,3αλφα Φακές Ψιλές 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.62,3.24,fakespsilestriaalfa.jpg,0,Φακές,kg,,Wolt Market,24-07-2024,30-07-2024,,
33,5200315747019,ΟΜΟΣΠΟΝΔΙΑ 100% Φυσικός Χυμός Πορτοκάλι 1 L (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.99,1.75,fysikosxymosportokaliomospondia.jpg,0,Χυμός Πορτοκάλι,lt,,Wolt Market,24-07-2024,30-07-2024,,
