barcode,name,parent_categ,category_name,category_uuid,price,price_normalized,unit,image,diabetes,merchant_name,merchant_displayname,pl,from,until
5201395160248,DIXAN GEL ΦΡΕΣΚ.ΩΚΕΑΝΟΥ 36Μ(1.62L) ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,5.84,0.16,μεζ,284381.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278039221,MR GRAND ΥΓΡΟ ΚΑΘΑΡ.ΑΝΘΗ ΑΝΟΙΞΗΣ 2L ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,1.98,0.99,lt,279546.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278039214,MR GRAND ΥΓΡΟ ΚΑΘΑΡ.ΑΓΡΙΑ ΛΟΥΛΟΥΔΙΑ 2L ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,1.98,0.99,lt,279545.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278056853,MR GRAND ΠΙΑΤ.LEMON FRESH 500ML ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,0.93,1.86,lt,286286.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278056860,MR GRAND ΠΙΑΤ.ORANGE FRESH 500ML ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,0.93,1.86,lt,286287.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278056907,MR GRAND ΠΙΑΤ.PROFESSIONAL 4L ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,3.65,0.91,lt,280796.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278055993,MR GRAND Ρ.ΚΟΥΖ.ΛΕΥΚΟ 2Φ.650ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,1.99,3.06,kg,279368.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5200251192119,SOFTEX Ρ.Κ PRO ECO 2Φ 450ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,1.88,4.18,kg,288980.jpg,,synka,Synka,0,2024-07-24,2024-07-30
8714789662046,COLGATE ΟΔ/ΜΑ SENSAT.WH.75ML 2T.T.ΣΟΚ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Οδοντόκρεμα,39,2.3,15.33,kg,167075.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278024555,MR GRAND Χ.ΥΓ.8ΑΡΙ ΓΚΟΦΡΕ 2Φ.600ΓΡ,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Υγείας,40,2.29,3.82,τμχ,279351.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5201263006340,EVERYDAY HD UL.PL.NORMAL ECON.18T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.14,0.12,τμχ,171761.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263006357,EVERYDAY HD UL.PL.SUPER ECON.18T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.14,0.12,τμχ,171762.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263006364,EVERYDAY HD UL.PL.MAXI NIGHT ECON.18T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.14,0.12,τμχ,171763.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278043013,MR GRAND ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,Είδη πρωινού & Ροφήματα,Προϊόντα Βρώμης,42,1.09,2.18,kg,278982.jpg,diabetes,synka,Synka,1,2024-07-24,2024-07-30
5201143149242,SYOSS ΣΑΜΠ.REPAIR 750ML (ΞΗΡΑ/ΤΑΛ.),Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,151648.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201143149259,SYOSS ΣΑΜΠ.COLOR 750ML(ΒΑΜΜ/ΑΝΤΑΥΓ),Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,151649.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201143149266,SYOSS ΣΑΜΠ.VOLUME 750ML(ΛΕΠΤΑ/ΑΔΥΝΑΜΑ),Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,151650.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201143725606,SYOSS ΣΑΜΠ.KERATIN 750ML ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,189165.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201143728485,SYOSS ΣΑΜΠ.RENEW 7 750ML ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,205730.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201143733182,SYOSS ΣΑΜΠ.SALONPLEX 750ML ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,3.91,5.21,lt,225328.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201720030086,ΑΒΕΑ ΣΑΠ.ΥΓΕΙΑ (ΑΓΝΟ) 125ΓΡ ,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαπούνι Στερεό,44,0.59,4.72,kg,5505.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263865114,SANI ΕΠ.ΑΚΡ.LADY SENS.EXTRA 16T.86511,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,3.66,0.23,τμχ,246248.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263086618,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ.N2 MED 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.68,0.55,τμχ,183277.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263086625,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ Ν3 LARGE 14Τ,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,8.99,0.64,τμχ,183278.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263082573,BABYLINO SENS.ECON.N.3 4-9K.56T.8257 ,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.18,τμχ,166260.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263082580,BABYLINO SENS.ECON.N.4 8-13K.50T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.2,τμχ,166261.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263082597,BABYLINO SENS.ECON.N.4+ 10-15K.46T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.22,τμχ,166262.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263082603,BABYLINO SENS.ECON.N.5 11-16K.44T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.23,τμχ,166263.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263082634,BABYLINO SENS.ECON.N.5+ 12-17K.42T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,10.0,0.24,τμχ,204390.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263826405,BABYLINO SENS.ECON.N.7 15+K.36T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.49,0.26,τμχ,279649.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263826108,BABYLINO SENS.ECON.N.6 13-18K 38T.,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.53,0.25,τμχ,279601.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263078132,BABY CARE ΜΩΡΟΠ.FOR ALL ΑΝΤΑΛ.54ΤΕΜ.2+1ΔΩΡΟ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.97,0.02,τμχ,283329.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201263078125,BABY CARE ΜΩΡΟΠ.CALMING 63Τ.2+1ΔΩΡΟ,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.95,0.02,τμχ,283327.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201410220056,SEPTONA BABY ΣΑΜΠ&ΑΦΡΟΛ.ΒΑΛΣ&ΑΛΟΗ 500ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν για Μωρά,48,2.78,5.56,lt,193376.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201410220063,SEPTONA BABY ΣΑΜΠ&ΑΦΡΟΛ.ΒΑΛΣ&ΛΕΒΑΝ.500ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν για Μωρά,48,2.78,5.56,lt,193377.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278016482,MR GRAND ΣΚΥΛΟΤΡΟΦΗ ΚΥΝΗΓΙ 1250ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,1.54,1.23,kg,278992.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5203278016406,MR GRAND ΓΑΤΟΤΡΟΦΗ ΑΡΝΙ/ΣΥΚΩΤΙ 405ΓΡ,Τροφές & Είδη για Κατοικίδια,Τροφή για γάτες,50,,0.62,kg,1.53,,synka,Synka,279374.jpg,2024-07-24,2024-07-30
5201272216389,ΑΛΕΥΡΙ ΟΛ.ΧΡΗΣΗΣ ΜΥΛΟΙ ΚΡΗΤΗΣ 1Κ-0.50Ε,Τρόφιμα Παντοπωλείου,Αλεύρι,51,0.94,0.94,kg,288510.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278040326,MR.GRAND ΑΛΕΥΡΙ 1Κ ΓΟΧ Τ70% ,Τρόφιμα Παντοπωλείου,Αλεύρι,51,0.7,0.7,kg,287259.jpg,,synka,Synka,1,2024-07-24,2024-07-30
2112027000000,ΜΟΣΧΑΡΙ ΓΑΛΑΚΤΟΣ ΕΛΛΗΝΙΚΟ M/O ΝΩΠΟ,Φρέσκο Κρέας,Μοσχάρι,52,10.98,10.98,kg,6184.jpg,,synka,Synka,0,2024-07-24,2024-07-30
2110514000000,ΠΑΡΙΖΑ Θ/Γ ΒΡΑΣΤΗ ΧΩΡ.ΓΛΟΥΤ.10X10,Αλλαντικά,Πάριζα,53,4.8,4.8,kg,148394.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201037508452,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΠΛΗΡΕΣ 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα υψηλής παστερίωσης πλήρες,54,1.67,1.67,kg,245851.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201037508469,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΕΛΑΦΡΥ 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα παστερίωσης με χαμηλά λιπαρά,55,1.67,1.67,kg,245853.jpg,,synka,Synka,0,2024-07-24,2024-07-30
2111240000000,ΛΕΥΚΟ ΤΥΡΙ ΑΓΕΛ.(ΚΙΛΟ) ΤΡΙΚΑΛΩΝ ΦΑΡΜΑ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,6.4,6.4,kg,222288.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5201704051458,ΚΟΛΙΟΣ ΑΓΕΛΑΔΙΝΟ 100% ΣΥΣΚ.200ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,1.46,7.3,kg,241579.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278015737,MR GRAND ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,Τρόφιμα Παντοπωλείου,Φασόλια,57,1.25,2.5,kg,279461.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5201237203249,ΩΜΕΓΑ SPEC.ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣ.500ΓΡ,Τρόφιμα Παντοπωλείου,Φασόλια,57,2.05,4.1,kg,141505.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5203278015768,MR GRAND ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ 500ΓΡ,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,1.69,3.38,kg,279464.jpg,,synka,Synka,1,2024-07-24,2024-07-30
5201237203270,ΩΜΕΓΑ SPEC.ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,1.97,3.94,kg,125938.jpg,,synka,Synka,0,2024-07-24,2024-07-30
5200315716107,ΟΜΟΣΠΟΝΔΙΑ Ρύζι Καρολίνα 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Ρύζι,1,1.04,2.08,Kg,ryziomospondia.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201004059239,Παπαδοπούλου Γεύση2 Ψωμί Τοστ Σίτου 325 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Είδη Αρτοζαχαροπλαστείου,Ψωμί για Tοστ,2,0.86,2.65,Kg,psomipapad.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5203476000122,Γατίδης Χειροποίητο Χωριάτικο Ψωμί 350 g (ΘΕΣΣΑΛΟΝΙΚΗ),Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,1.1,3.14,Kg,psomigatidis.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5214000155065,Σόβολος Σπαρτιάτικο Καρβέλι σε Φέτες 700 g (ΑΘΗΝΑ),Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,3.89,5.59,Kg,psomisovolos.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201004066930,Παπαδοπούλου Ψωμί Γερμανικού Τύπου Πολύσπορο 500 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,2.49,4.98,Kg,psomipapadop.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201004057464,Παπαδοπούλου Φρυγανιές Σταρένιες 127.5x4 g (3+1 Δώρο),Είδη Αρτοζαχαροπλαστείου,Φρυγανιές,4,1.97,3.86,Kg,fryganiespap.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5200315706009,ΟΜΙΚΡΟΝ Σπαγγέτι Νο6 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,0.73,1.46,Kg,makaroniaomikron.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
,Φάρμα Ελασσόνας Χοιρινή Μπριζολοπανσέτα Μερδ/νη Νωπή σε Δισκάκι ~500g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),Φρέσκο Κρέας,Νωπό Χοιρινό,6,6.3,12.6,Kg,FarmElassonas.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202546100199,ΝΙΤΣΙΑΚΟΣ Χοιρινή Μπριζόλα Με Οστό 700 g (ΠΑΤΡΑ),Φρέσκο Κρέας,Νωπό Χοιρινό,6,6.3,9.0,Kg,nitsiakmpriz.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202884001202,Πίνδος Κοπανάκι 600 g (-25%) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Φρέσκο Κρέας,Νωπό Κοτόπουλο Ολόκληρο,7,5.99,9.98,Kg,kopanaki.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5200374700895,Κρήτης Γεύσεις Γαλοπούλα Καπνιστή σε Φέτες 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Αλλαντικά,Γαλοπούλα,8,4.49,6.9,Kg,kritisgalop.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
9008695421323,Captain Iglo Fish Sticks Κατεψυγμένα 15 τμχ 420 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Κατεψυγμένα,Ψάρια Κατεψυγμένα,9,7.03,16.74,Kg,psaricapt.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201037508919,ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Πλήρες 3 5% 2 l (ΑΘΗΝΑ ΠΑΤΡΑ),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο Πλήρες,10,3.8,1.8,lt,galadeltaplires.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201083010367,Μεβγάλ Φρέσκο Γάλα 3 5% 1 l (ΘΕΣΣΑΛΟΝΙΚΗ),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο Πλήρες,10,1.55,1.55,lt,galamevgalplires.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201037508926,ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Ελαφρύ 1 5% 2 l (ΑΘΗΝΑ ΠΑΤΡΑ),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),11,3.6,1.8,lt,galadeltael.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201083010169,Μεβγάλ Φρέσκο Γάλα Ελαφρύ 1.5% 1 l (ΘΕΣΣΑΛΟΝΙΚΗ),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),11,1.55,1.55,lt,galamevgalel.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
8716200615129,ΝΟΥΝΟΥ Εβαπορέ Γάλα Light 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα Εβαπορέ,12,1.36,3.4,lt,galanounou.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202234160702,Κρι Κρι Αγελάδος 3 9% Λιπαρά 200 g (2+1 Δώρο) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,13,2.2,3.67,kg,giaourtimple.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202234160719,Κρι Κρι Αγελάδος 2% Λιπαρά 200gr (2+1 Δώρο) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,2.2,3.67,kg,giaourtiprasino.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201415201630,Ήπειρος Φέτα Π.Ο.Π. 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Φέτα,15,5.54,13.85,kg,fetapop.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201415201180,Adoro Gouda σε Φέτες 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,2.3,11.5,kg,tyrigouda.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201415201715,Ήπειρος Τυρί Ελαφρύ Σε Άλμη 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί με Χαμηλά Λιπαρά,17,5.99,14.98,kg,tyriel.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201066171771,Kyknos Χυμός Τομάτας Χάρτινη Συσκευασία 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,1.03,2.06,kg,tomatakyknos.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202558010103,Τσακίρης Αυγά 10άδα Μεγάλα 63-73 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,3.99,0.4,τμχ,avgatsak.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5208069003191,Βιτάμ Soft 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τυροκομικά & Φυτικά Αναπληρώματα,Μαργαρίνες,20,1.59,7.95,kg,margarinivitam.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201330220099,Χρυσελιά Κλασικό Ελαιόλαδο 1 l (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Παρθένο Ελαιόλαδο,21,12.85,10.96,lt,elaioladoxrys.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5208069001319,Sol Ηλιέλαιο 1 l (-0.70€) (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Ηλιέλαιο,22,4.22,4.22,lt,ilielaiosol.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5205810522024,Alterra Σπανάκι Φύλλο Κομμένο ΚΤΨ 450 g,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,3.14,6.98,kg,spanakialterra.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201262111540,Μπάρμπα Στάθης Ας Μαγειρέψουμε Φασολάκια Στρογγυλά Λαδερά 1 kg (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,6.04,6.04,kg,fasolbarba.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5200120912039,Royal Ζάχαρη Λευκή Κρυσταλική Εισαγωγής 1 kg (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,1.23,1.24,kg,zaxariroyal.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
8716200767637,NOYNOY Φαρίν Λακτέ (από 6 Μηνών) 300 g (-0.20€),Βρεφικές & Παιδικές τροφές,Κρέμες για βρέφη,25,3.6,12.0,kg,kremagiotis.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5202178084959,Όλυμπος Μεγαλώνω Παιδικό Ρόφημα Γάλακτος 1 l (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,2.48,2.48,kg,paidikogala.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201530014436,Bravo Ελληνικός Καφές Καφεκοπτείο 157 g,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,3.38,19.04,kg,bravokafes.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
8711000531495,Jacobs Στιγμιαίος Καφές 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Είδη πρωινού & Ροφήματα,Στιγμιαίος Καφές,28,8.41,42.05,kg,stigmieoskafesjakobs.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5205800002864,Dimello Καφές Φίλτρου Mild Αλεσμένος 250 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Είδη πρωινού & Ροφήματα,Γαλλικός Καφές,29,6.0,24.0,kg,kafesfiltroumilddimello.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5212002206112,Alta Gusto Φρουκτόζη 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,30,2.42,6.05,kg,frouktalta.jpg,diabetes,wolt,Wolt Market,1,2024-07-24,2024-07-30
5201399011270,3αλφα Φακές Ψιλές 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Τρόφιμα Παντοπωλείου,Φακές,32,1.62,3.24,kg,fakespsilestriaalfa.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5200315747019,ΟΜΟΣΠΟΝΔΙΑ 100% Φυσικός Χυμός Πορτοκάλι 1 L (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),"Αναψυκτικά, Νερά & Χυμοί",Χυμός Πορτοκάλι,33,2.99,1.75,lt,fysikosxymosportokaliomospondia.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
8720181427381,OMO Υγρό Απορρυπαντικό Πλυντηρίου Ρούχων Τροπικά Λουλούδια & Ylang Ylang 45 Μεζ.,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,7.55,2.18,μεζ,omoapor.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201028091109,Klinex Classic Χλωρίνη Λεπτόρρευστη 2 l (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,2.16,1.08,lt,xlwrklinex.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5201314083276,Ava Υγρό Πιάτων Perle Χαμομήλι 900 ml (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,4.0,5.38,lt,ygropiatonava.jpg,,wolt,Wolt Market,0,2024-07-24,2024-07-30
5212002275507,Pappy Soft Lux Ρολό Κουζίνας 2x400 g (ΘΕΣΣΑΛΟΝΙΚΗ),"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,3.36,1.68,kg,rolokouzpappysoft.jpg,,wolt,Wolt Market,1,2024-07-24,2024-07-30
5212002280587,Pappy Soft Lux Ρολό Κουζίνας 2x400 g (ΑΘΗΝΑ ΠΑΤΡΑ),"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,2.67,1.38,kg,rolokoyzinaspappysoft.jpg,,wolt,Wolt Market,1,2024-07-24,2024-07-30
